EDA
18981
18971
18970
18979
18967
18974
18978
18967
18975
18967
18958
18951
18951
18958
18951
19028
19013
18991
18986
18991
18987
18979
18978
18974
18971
18975
18954
18951
18951
18951
18948
18952
19025
18993
18988
18984
18978
18973
18975
18974
18975
18973
18952
18950
18952
18958
18957
18948
18942
18950
18990
18981
18981
18971
18967
18964
18957
18954
18951
18951
18950
18947
18943
18950
18987
18986
18972
18964
18960
18977
18968
18951
18948
18945
18941
18988
18983
18973
18967
18975
18958
18947
18951
18950
18947
18989
18972
18972
18964
18961
18972
18962
18953
18941
18943
18949
18943
18977
18970
18965
18965
18951
18967
18964
18959
18951
18932
18940
18931
18986
18985
18975
18970
18963
18967
18966
18960
18955
18954
18958
18951
18950
18943
18942
18942
18932
18935
18938
18936
18936
18932
18938
18934
18943
18940
18935
18938
18944
18947
18955
18950
18964
18993
18943
19004
18974
18964
18964
18956
18959
18949
18956
18961
18943
18934
18935
18939
18944
18939
18938
18932
18935
18935
18925
18983
18969
18962
18956
18951
18950
18951
18946
18948
18956
18951
18959
18967
18967
18982
18934
18938
18933
18921
18933
18925
18931
18930
18931
18924
18927
18934
18981
18965
18956
18950
18949
18940
18934
18933
18929
18964
18949
18941
18950
18925
18927
18927
18981
18965
18956
18948
18937
18931
18925
18933
18934
18923
18922
18921
18926
18924
18929
18923
18990
18966
18959
18955
18951
18951
18956
18956
18959
18957
18959
18956
18950
18948
18948
18938
18944
18947
18935
18921
18918
18926
18951
18951
18941
18936
18939
18929
18934
18943
18939
18939
18940
18943
18951
18957
18946
18936
18936
18940
18936
18944
18948
18949
18949
18946
18939
18933
18926
18928
18916
18916
19011
18963
18948
18943
18932
18925
18932
18921
18917
18916
18959
18955
18949
18938
18939
18934
18941
18927
18916
18918
18916
18916
18913
18967
18949
18933
18929
18937
18918
18912
18911
18964
18945
18940
18919
18919
18916
18911
18914
18969
18940
18932
18934
18934
18924
18911
18909
18904
18905
18910
18951
18946
18935
18927
18923
18924
18922
18912
18907
18905
18946
18931
18929
18922
18917
18900
18897
18904
18925
18951
18943
18937
18925
18923
18917
18927
18927
18922
18916
18912
18905
18902
18900
18908
18896
18957
18940
18927
18922
18920
18917
18908
18901
18899
18895
18897
18900
18951
18934
18932
18922
18921
18914
18919
18927
18911
18903
18892
18891
18899
18954
18934
18919
18910
18906
18912
18914
18918
18907
18909
18905
18913
18904
18902
18896
18892
18900
18895
18903
18994
18911
18907
19004
18953
18946
18951
18951
18945
18951
18956
18956
18961
18959
18942
18931
18932
18935
18940
18942
18909
18907
18893
18903
18986
18986
18982
18946
18938
18926
18920
18918
18914
18917
18903
18896
18890
18937
18923
18916
18903
18917
18904
18902
18893
18889
18891
18972
18929
18913
18906
18912
18896
18884
18958
18927
18916
18911
18905
18899
18900
18909
18904
18908
18906
18903
18903
18903
18902
18889
18886
18892
18885
18923
18919
18910
18908
18908
18894
18897
18906
18895
18887
18884
18884
18881
18884
18961
18954
18934
18887
18882
18957
18883
18886
18887
18879
18944
18943
18923
18924
18919
18916
18917
18910
18921
18934
18950
18946
18879
18877
18878
18889
18881
18879
18879
18883
18885
18875
18869
18884
18885
18889
18889
18877
18878
18878
18879
18884
18881
18869
18875
18879
18878
18880
18879
18874
18868
18879
18873
18882
18874
18871
18868
18862
18876
18879
18872
18932
18916
18905
18907
18910
18913
18922
18948
18873
18950
18951
18940
18873
18871
18936
18917
18908
18899
18908
18908
18903
18899
18891
18895
18892
18894
18891
18884
18886
18893
18895
18887
18880
18877
18873
18877
18874
18875
18876
18887
18884
18887
18884
18871
18868
18863
18863
18869
18868
18948
18910
18900
18892
18890
18899
18895
18894
18900
18900
18902
18901
18905
18916
18857
18863
18861
18858
18879
18881
18886
18885
18886
18880
18883
18875
18873
18884
18879
18872
18884
18890
18884
18888
18884
18887
18873
18885
18883
18895
18882
18874
18859
18861
18855
18859
18857
18919
18899
18885
18880
18876
18878
18879
18879
18874
18876
18878
18883
18887
18887
18886
18870
18881
18871
18877
18869
18875
18877
18868
18867
18875
18873
18883
18881
18884
18863
18869
18876
18878
18878
18869
18876
18877
18875
18884
18876
18878
18877
18879
18861
18871
18871
18871
18877
18877
18883
18887
18887
18896
18922
18854
18850
18854
18852
